ESTADO;INSTRUMENTO;NO_MACROREGIONAL;REGIAO;MUNICIPIO;STATUS;FASE;ANO;DATA_PROCESSAMENTO
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Retornado para Ajustes;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Elaboração;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Elaboração;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Não Iniciado;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;MARANHAOZINHO;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Elaboração;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MATA ROMA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Viana;MATINHA;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Viana;MATINHA;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Viana;MATINHA;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Viana;MATINHA;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Viana;MATINHA;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Viana;MATINHA;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;Timon;MATOES;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;Timon;MATOES;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;Timon;MATOES;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;Timon;MATOES;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Timon;MATOES;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Timon;MATOES;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MATOES DO NORTE;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Em Elaboração;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Em Elaboração;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Em Elaboração;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Chapadinha;MILAGRES DO MARANHAO;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Em Elaboração;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;MIRADOR;Não Iniciado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Elaboração;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em apreciação pelo Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Elaboração;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Elaboração;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Elaboração;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;MIRANDA DO NORTE;Em Elaboração;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2019;2025-10-20
